Index,Campaign Period Sales,Buy,Historical Sales Volume,Number of Prior Year Transactions,Number of Transactions,Purchase Breadth,Customer_engagement_days,Days_since_last_transaction,Customer_engagement_length,Language_group,Repurchase Method,Last Transaction Channel,Number of Employees,Service Level,Do No Disturb,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies
11780,320.33333333333337,1,453912.3333333334,13,13,1,10039,1582,Mid-term,English,NOTICE,MAIL,101-500,Premier,False,True,False,False,False,False,False,False,False,False,True
11781,0.0,0,227461.92000000004,19,19,1,14636,2872,Long-term,English,NOTICE,PHONE,1-5,Standard,True,True,False,False,False,False,False,False,False,False,True
11782,0.0,0,593592.3,19,19,2,6451,2850,Mid-term,English,NOTICE,BRANCH (POS),51-100,Premier,False,False,False,False,False,False,False,False,True,False,True
11783,0.0,0,200564.0,19,19,2,11780,3005,Mid-term,English,AUTO RENEW,PHONE,11-50,Premier,False,True,False,False,False,False,False,False,False,True,True
11784,0.0,0,601868.8,15,15,1,2760,2901,Short-term,English,NOTICE,MAIL,11-50,Standard,False,True,False,False,False,False,False,False,False,False,True
11785,231.9428571428572,1,605370.8571428572,18,18,1,2247,2589,Short-term,English,NOTICE,WEB,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11786,0.0,0,824321.8399999999,19,19,1,6108,3969,Short-term,English,NOTICE,BRANCH (POS),6-10,Premier,False,False,False,False,False,False,False,False,False,False,True
11787,371.1428571428572,1,1049963.142857143,23,23,1,10086,3586,Mid-term,English,NOTICE,WEB,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11788,0.0,0,418147.8095238095,20,20,2,12108,2520,Mid-term,English,NOTICE,MAIL,6-10,Premier,False,True,False,False,False,False,False,False,True,False,True
11789,254.07619047619048,1,251535.42857142855,18,18,1,10025,2747,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11790,0.0,0,267050.50666666665,7,7,1,11926,2439,Mid-term,English,AUTO RENEW,BRANCH (PHONE),6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11791,0.0,0,67466.37333333334,22,22,1,8608,3781,Mid-term,English,NOTICE,MAIL,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11792,0.0,0,106636.32,21,21,2,9457,2371,Mid-term,English,NOTICE,WEB,11-50,Premier,False,True,False,False,False,False,False,False,True,False,True
11793,0.0,0,621904.2000000001,19,19,1,15200,2241,Long-term,English,NOTICE,MAIL,51-100,Standard,False,False,False,False,False,False,False,False,False,False,True
11794,0.0,0,675007.6666666666,11,11,0,8731,2859,Mid-term,English,NOTICE,MAIL,500+,Premier,False,True,False,False,False,False,False,False,False,False,False
11795,0.0,0,218477.2,19,19,1,9082,2372,Mid-term,English,NOTICE,MAIL,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11796,495.2228571428572,1,903286.4914285716,19,19,2,9902,3884,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,False,False,True,False,False,False,False,False,False,True
11797,0.0,0,453288.0,17,17,0,9186,2140,Mid-term,European,NOTICE,MAIL,101-500,Premier,False,True,False,False,False,False,False,False,False,False,False
11798,279.61904761904765,1,111568.0,21,21,1,18348,2930,Long-term,Unknown,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11799,0.0,0,196288.7466666667,19,19,1,10770,3226,Mid-term,English,NOTICE,PHONE,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11800,537.1104761904762,1,301318.97714285715,11,11,1,9690,3887,Mid-term,English,AUTO RENEW,PHONE,6-10,Standard,True,False,False,False,False,False,False,False,False,False,True
11801,195.10476190476192,1,301436.8571428572,15,15,2,9721,2325,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,True,False,True
11802,0.0,0,301766.4,16,16,1,11653,3402,Mid-term,English,AUTO RENEW,PHONE,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11803,0.0,0,1838269.94,23,23,1,3951,2651,Short-term,English,AUTO RENEW,AUTO RENEW,101-500,Standard,False,True,False,False,False,False,False,False,False,False,True
11804,486.5,1,492338.0,22,22,2,10025,3773,Mid-term,English,NOTICE,BRANCH (POS),51-100,Premier,False,False,False,False,True,False,False,False,False,False,True
11805,371.64400000000006,1,947692.2000000002,17,17,2,17678,1902,Long-term,English,AUTO RENEW,AUTO RENEW,51-100,Premier,False,True,False,True,False,False,False,False,False,False,True
11806,0.0,0,242618.88,21,21,1,16692,2775,Long-term,English,NOTICE,MAIL,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11807,0.0,0,170425.60000000003,20,20,1,9582,2334,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,False,False,False,False,False,False,False,False,False,True
11808,549.0,1,820755.0,23,23,1,10025,3175,Mid-term,English,NOTICE,MAIL,51-100,Premier,False,False,False,False,False,False,False,False,False,False,True
11809,0.0,0,595358.4,13,13,1,9278,3531,Mid-term,English,NOTICE,PHONE,101-500,Premier,False,False,False,False,False,False,False,False,False,False,True
11810,0.0,0,291142.0,15,15,1,12261,3264,Mid-term,English,NOTICE,MAIL,1-5,Standard,False,True,False,False,False,False,False,False,False,False,True
11811,0.0,0,152080.0,20,20,0,3756,2483,Short-term,European,NOTICE,MAIL,1-5,Standard,False,False,False,False,False,False,False,False,False,False,False
11812,440.70476190476194,1,504166.2476190477,22,22,1,9916,4085,Mid-term,English,NOTICE,BRANCH (PHONE),6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11813,0.0,0,439989.3333333334,16,16,2,11335,2408,Mid-term,English,NOTICE,WEB,11-50,Premier,False,True,True,False,False,False,False,False,False,False,True
11814,0.0,0,334115.6000000001,21,21,1,9523,2628,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11815,0.0,0,89718.61333333334,4,4,2,12400,2148,Mid-term,English,NOTICE,WEB,11-50,Premier,False,True,True,False,False,False,False,False,False,False,True
11816,0.0,0,33607.253333333334,16,16,0,8717,1017,Mid-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,False,True,False,False,False,False,False,False,False,False,False
11817,0.0,0,482628.5714285715,15,15,1,8670,3232,Mid-term,English,NOTICE,MAIL,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11818,0.0,0,405501.2571428572,16,16,1,9157,2879,Mid-term,English,NOTICE,WEB,6-10,Standard,False,False,False,False,False,False,False,False,False,False,True
11819,131.6952380952381,1,156717.33333333334,14,14,1,14544,1870,Long-term,English,NOTICE,WEB,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11820,0.0,0,691796.04,15,15,1,2987,3742,Short-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,False,True,False,False,False,False,False,False,False,False,True
11821,0.0,0,97858.8,10,10,1,12749,3495,Mid-term,English,AUTO RENEW,WEB,11-50,Premier,False,True,False,False,False,False,False,False,False,False,True
11822,0.0,0,1097672.576,13,13,2,11530,3445,Mid-term,English,AUTO RENEW,AUTO RENEW,500+,Premier,False,True,False,True,False,False,False,False,False,False,True
11823,0.0,0,187146.96000000005,19,19,1,10725,2236,Mid-term,English,NOTICE,MAIL,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11824,592.7,1,1692751.2000000002,21,21,2,9735,3354,Mid-term,English,NOTICE,WEB,51-100,Premier,False,True,False,False,False,True,False,False,False,False,True
11825,0.0,0,526445.2,21,21,2,12688,3971,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,True,False,True
11826,0.0,0,42421.33333333334,8,8,1,10117,3098,Mid-term,English,NOTICE,MAIL,51-100,Standard,True,False,False,False,False,False,False,False,False,False,True
11827,0.0,0,121509.14285714288,5,5,0,6217,1738,Short-term,Unknown,AUTO RENEW,AUTO RENEW,6-10,Standard,False,True,False,False,False,False,False,False,False,False,False
11828,0.0,0,697592.0,8,8,1,7170,4327,Mid-term,English,NOTICE,MAIL,51-100,Premier,False,True,False,False,False,False,False,False,False,False,True
11829,0.0,0,40245.12,3,3,2,13875,2946,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,True,False,False,False,False,True,False,False,False,True
11830,0.0,0,1829809.8,21,21,1,5693,3976,Short-term,English,AUTO RENEW,PHONE,51-100,Premier,False,True,False,False,False,False,False,False,False,False,True
11831,441.6,1,1010822.4,21,21,1,9964,3187,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,True,False,False,False,False,False,False,False,False,True
11832,0.0,0,1147182.4,21,21,1,2057,3077,Short-term,English,AUTO RENEW,WEB,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11833,277.25333333333333,1,349339.19999999995,18,18,1,20723,2346,Long-term,English,NOTICE,MAIL,11-50,Standard,False,False,False,False,False,False,False,False,False,False,True
11834,0.0,0,608842.2095238096,17,17,1,10848,3572,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11835,0.0,0,308104.4571428572,12,12,1,19979,2422,Long-term,English,NOTICE,MAIL,6-10,Standard,True,True,False,False,False,False,False,False,False,False,True
11836,0.0,0,1556604.5485714287,18,18,1,15353,5424,Long-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11837,1673.0,1,481824.0,18,18,1,9674,4352,Mid-term,English,AUTO RENEW,WEB,101-500,Standard,False,False,False,False,False,False,False,False,False,False,True
11838,0.0,0,334652.1904761905,20,20,2,13784,2932,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,False,True,False,False,False,False,True,False,False,False,True
11839,0.0,0,288619.52,12,12,2,9582,2026,Mid-term,English,NOTICE,WEB,11-50,Standard,False,True,False,False,False,False,False,False,True,False,True
11840,0.0,0,466431.0,19,19,3,12824,2043,Mid-term,English,NOTICE,MAIL,51-100,Premier,False,True,False,True,False,False,True,False,True,False,False
11841,0.0,0,355438.2857142857,15,15,1,6326,2575,Short-term,English,NOTICE,MAIL,6-10,Standard,False,False,False,False,False,False,False,False,False,False,True
11842,0.0,0,772317.0000000001,25,25,2,4083,3395,Short-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,False,True,False,False,False,False,False,False,True,False,True
11843,0.0,0,456271.2,21,21,1,8311,2162,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,True,False,False,False,False,False,False,False,False,True
11844,0.0,0,667061.3333333335,16,16,1,13039,2782,Mid-term,English,NOTICE,PHONE,101-500,Premier,False,True,False,False,False,False,False,False,False,False,True
11845,357.12,1,521395.2,20,20,2,10100,2755,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,True,False,False,False,False,False,False,True,False,True
11846,0.0,0,82638.4,15,15,1,17221,2011,Long-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,False,False,False,False,False,False,False,False,False,False,True
11847,0.0,0,486780.0,19,19,1,11090,3549,Mid-term,English,NOTICE,MAIL,11-50,Standard,False,True,False,False,False,False,False,False,False,False,True
11848,0.0,0,615113.2000000001,15,15,1,6086,3154,Short-term,English,AUTO RENEW,AUTO RENEW,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11849,0.0,0,764203.8857142858,18,18,1,15061,3852,Long-term,English,NOTICE,MAIL,6-10,Premier,False,False,False,False,False,False,False,False,False,False,True
11850,0.0,0,1223942.4,18,18,1,4217,2860,Short-term,English,NOTICE,WEB,101-500,Premier,False,True,False,False,False,False,False,False,False,False,True
11851,316.05333333333334,1,349238.93333333335,17,17,1,9674,2544,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,False,False,False,False,False,False,False,False,False,True
11852,290.97142857142853,1,51210.97142857142,11,11,2,18713,2664,Long-term,English,NOTICE,MAIL,6-10,Standard,False,False,False,True,False,False,False,False,False,False,True
11853,0.0,0,10411.916666666666,1,1,0,8455,3550,Mid-term,English,NOTICE,WEB,51-100,Standard,False,True,False,False,False,False,False,False,False,False,False
11854,0.0,0,78715.73333333332,5,5,2,10587,3445,Mid-term,English,NOTICE,BRANCH (POS),6-10,Premier,True,True,False,False,False,False,False,False,True,False,True
11855,0.0,0,315863.6,23,23,1,5188,3089,Short-term,English,AUTO RENEW,AUTO RENEW,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11856,130.43333333333334,1,39912.600000000006,17,17,1,15718,1954,Long-term,English,AUTO RENEW,AUTO RENEW,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11857,0.0,0,481859.0476190476,16,16,1,15030,3151,Long-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11858,387.4476190476191,1,494383.1619047619,22,22,1,5825,3703,Short-term,English,NOTICE,MAIL,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11859,304.36,1,121744.0,16,16,1,9843,4042,Mid-term,Asian,NOTICE,MAIL,1-5,Standard,False,True,False,False,False,False,False,False,False,False,True
11860,810.3666666666668,1,399510.7666666667,17,17,1,10862,4245,Mid-term,English,NOTICE,MAIL,51-100,Premier,False,True,False,False,False,False,False,False,False,False,True
11861,0.0,0,555888.0,15,15,1,8882,2721,Mid-term,English,NOTICE,WEB,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11862,0.0,0,336060.0,21,21,1,11425,2456,Mid-term,English,NOTICE,WEB,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11863,0.0,0,127931.7857142857,5,5,0,7884,2737,Mid-term,Unknown,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,False
11864,0.0,0,695552.0,8,8,1,10281,4039,Mid-term,English,AUTO RENEW,AUTO RENEW,101-500,Premier,False,True,False,False,False,False,False,False,False,False,True
11865,0.0,0,3181696.0,16,16,2,4265,3965,Short-term,English,NOTICE,MAIL,500+,Premier,True,True,False,False,False,False,False,False,True,False,True
11866,0.0,0,78881.6,14,14,1,13281,1888,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,False,False,False,False,False,False,False,False,False,True
11867,0.0,0,221661.44,22,22,1,11820,2438,Mid-term,English,AUTO RENEW,AUTO RENEW,51-100,Premier,False,True,False,False,False,False,False,False,False,False,True
11868,725.3333333333334,1,725333.3333333334,10,10,2,9431,2412,Mid-term,English,NOTICE,MAIL,101-500,Standard,False,True,True,False,False,False,False,False,False,False,True
11869,0.0,0,367120.00000000006,20,20,1,10390,2806,Mid-term,English,NOTICE,MAIL,6-10,Premier,True,False,False,False,False,False,False,False,False,False,True
11870,0.0,0,159105.6,15,15,1,12445,3943,Mid-term,English,NOTICE,MAIL,1-5,Standard,False,True,False,False,False,False,False,False,False,False,True
11871,762.6666666666666,1,2306304.0,21,21,1,9417,3929,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Standard,False,True,False,False,False,False,False,False,False,False,True
11872,0.0,0,780665.6000000001,20,20,1,7268,3372,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,False,True,False,False,False,False,False,False,False,False,True
11873,223.9466666666667,1,173334.72000000003,9,9,1,15883,3219,Long-term,English,NOTICE,MAIL,1-5,Standard,True,False,False,False,False,False,False,False,False,False,True
11874,0.0,0,287898.72000000003,21,21,2,13175,2923,Mid-term,English,NOTICE,WEB,6-10,Premier,False,True,False,True,False,False,False,False,False,False,True
11875,0.0,0,410511.36,16,16,1,9582,2751,Mid-term,English,NOTICE,MAIL,1-5,Standard,False,True,False,False,False,False,False,False,False,False,True
11876,0.0,0,4212346.666666667,20,20,1,8747,3901,Mid-term,English,NOTICE,MAIL,101-500,Standard,False,True,False,False,False,False,False,False,False,False,True
11877,0.0,0,156548.77714285717,23,23,2,9478,2432,Mid-term,English,NOTICE,MAIL,6-10,Premier,False,True,False,True,False,False,False,False,False,False,True
11878,0.0,0,302782.48000000004,19,19,1,8761,3398,Mid-term,English,NOTICE,WEB,1-5,Standard,False,False,False,False,False,False,False,False,False,False,True
11879,0.0,0,684742.9333333332,13,13,1,6484,3446,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,False,False,False,False,False,False,False,False,False,True
11880,524.5,1,1246212.0,18,18,4,4307,3074,Short-term,English,NOTICE,MAIL,51-100,Standard,False,True,True,True,True,False,False,False,False,False,True
11881,433.92,1,195264.0,15,15,1,10512,3148,Mid-term,English,NOTICE,MAIL,11-50,Premier,False,True,False,False,False,False,False,False,False,False,True
11882,0.0,0,1407245.4933333332,23,23,2,8717,3761,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Standard,False,True,False,False,False,False,False,False,False,True,True
11883,0.0,0,314580.0000000001,18,18,1,7312,1763,Mid-term,English,NOTICE,PHONE,11-50,Premier,False,True,False,False,False,False,False,False,False,False,True
11884,0.0,0,221930.13333333333,19,19,1,10770,2014,Mid-term,English,NOTICE,MAIL,6-10,Premier,True,True,False,False,False,False,False,False,False,False,True
11885,0.0,0,1644578.0,25,25,1,8686,3537,Mid-term,Unknown,NOTICE,MAIL,11-50,Standard,True,False,False,False,False,False,False,False,False,False,True
11886,0.0,0,6150409.999999999,25,25,1,11196,2974,Mid-term,English,NOTICE,MAIL,500+,Standard,False,True,False,False,False,False,False,False,False,False,True
11887,1962.0,1,3472740.0,15,15,3,9978,2935,Mid-term,English,NOTICE,WEB,500+,Premier,False,False,False,False,False,True,True,False,False,False,True
11888,0.0,0,120323.69999999998,3,3,0,9126,3240,Mid-term,English,NOTICE,MAIL,11-50,Standard,False,True,False,False,False,False,False,False,False,False,False
11889,0.0,0,78911.23066666668,19,19,1,8747,2648,Mid-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,False,False,False,False,False,False,False,False,False,False,True
11890,0.0,0,135620.57142857145,6,6,2,11227,2154,Mid-term,English,NOTICE,PHONE,6-10,Standard,False,True,False,False,False,False,False,False,True,False,True
11891,131.4352,1,93844.7328,21,21,2,15975,1789,Long-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,False,True,False,True,False,False,False,False,False,False,True
11892,0.0,0,180789.7371428572,3,3,1,10953,3406,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11893,0.0,0,987493.3333333336,20,20,2,3851,3587,Short-term,English,NOTICE,MAIL,6-10,Premier,False,True,False,False,False,False,False,False,True,False,True
11894,509.3866666666667,1,474238.9866666668,19,19,1,9994,3534,Mid-term,English,NOTICE,MAIL,11-50,Standard,False,False,False,False,False,False,False,False,False,False,True
11895,0.0,0,440818.56000000006,21,21,2,12596,2534,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,False,True,True,False,False,False,False,False,False,False,True
11896,0.0,0,247904.0000000001,6,6,2,17132,3353,Long-term,English,NOTICE,MAIL,6-10,Premier,True,True,False,False,False,False,False,False,True,False,True
11897,0.0,0,2052702.857142857,60,60,0,8670,3181,Mid-term,Unknown,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,False
11898,0.0,0,191390.08,12,12,1,12779,2593,Mid-term,English,NOTICE,MAIL,1-5,Premier,False,True,False,False,False,False,False,False,False,False,True
11899,304.1333333333333,1,100364.0,15,15,0,18944,2172,Long-term,English,NOTICE,MAIL,11-50,Standard,False,False,False,False,False,False,False,False,False,False,False
11900,0.0,0,327875.58095238096,19,19,1,2160,2242,Short-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11901,1429.6666666666667,1,223028.0,13,13,1,14337,6781,Long-term,English,NOTICE,PHONE,51-100,Premier,False,True,False,False,False,False,False,False,False,False,True
11902,0.0,0,1277397.3333333335,20,20,1,5953,3846,Short-term,English,NOTICE,BRANCH (POS),51-100,Premier,True,True,False,False,False,False,False,False,False,False,True
11903,0.0,0,115961.90476190476,10,10,1,6511,1965,Mid-term,English,NOTICE,MAIL,6-10,Standard,False,True,False,False,False,False,False,False,False,False,True
11904,186.9257142857143,1,59816.228571428575,20,20,2,16948,2043,Long-term,English,NOTICE,MAIL,6-10,Premier,False,False,False,True,False,False,False,False,False,False,True
